     8.5   5005.7100   5005.7100   5005.6899   5005.6699   5005.6299   5005.5801   5005.5000   5005.3799   5005.2100   5004.9702   5004.6299   5004.1499   5003.4902   5002.5000   5001.1802   4999.1802   4996.3799   4992.1802   4985.8301   4976.6001   4961.2900   4939.0200   4901.3799   4843.8398   4757.4702   4657.7500
     9.0   5005.7002   5005.7002   5005.6899   5005.6602   5005.6299   5005.5698   5005.4902   5005.3701   5005.2002   5004.9600   5004.6201   5004.1401   5003.4800   5002.5000   5001.1699   4999.1699   4996.3701   4992.1699   4985.8198   4976.5898   4961.2798   4939.0098   4901.3799   4843.8301   4757.4600   4657.7500
     9.5   5005.7002   5005.6899   5005.6802   5005.6602   5005.6201   5005.5601   5005.4800   5005.3599   5005.1899   5004.9502   5004.6201   5004.1299   5003.4702   5002.4902   5001.1699   4999.1602   4996.3701   4992.1602   4985.8101   4976.5801   4961.2700   4939.0000   4901.3701   4843.8198   4757.4502   4657.7402
    10.0   5005.6899   5005.6802   5005.6699   5005.6499   5005.6099   5005.5498   5005.4702   5005.3501   5005.1802   5004.9502   5004.6099   5004.1201   5003.4600   5002.4800   5001.1602   4999.1499   4996.3599   4992.1499   4985.7998   4976.5698   4961.2598   4938.9902   4901.3599   4843.8101   4757.4399   4657.7300
    10.5   5005.6802   5005.6699   5005.6602   5005.6401   5005.6001   5005.5400   5005.4600   5005.3398   5005.1699   5004.9399   5004.6001   5004.1099   5003.4502   5002.4702   5001.1499   4999.1401   4996.3501   4992.1401   4985.7900   4976.5601   4961.2500   4938.9800   4901.3501   4843.7998   4757.4302   4657.7202
    11.0   5005.6602   5005.6602   5005.6499   5005.6201   5005.5898   5005.5298   5005.4502   5005.3301   5005.1602   5004.9199   5004.5898   5004.1001   5003.4399   5002.4600   5001.1401   4999.1299   4996.3398   4992.1299   4985.7798   4976.5498   4961.2402   4938.9702   4901.3398   4843.7900   4757.4199   4657.7100
    11.5   5005.6499   5005.6499   5005.6299   5005.6099   5005.5698   5005.5200   5005.4399   5005.3198   5005.1499   5004.9102   5004.5698   5004.0898   5003.4302   5002.4502   5001.1201   4999.1201   4996.3198   4992.1201   4985.7700   4976.5400   4961.2300   4938.9600   4901.3301   4843.7798   4757.4102   4657.7002
    12.0   5005.6401   5005.6299   5005.6201   5005.6001   5005.5601   5005.5000   5005.4199   5005.3101   5005.1299   5004.8999   5004.5601   5004.0801   5003.4102   5002.4302   5001.1099   4999.1099   4996.3101   4992.1099   4985.7598   4976.5298   4961.2202   4938.9502   4901.3198   4843.7700   4757.3999   4657.6899
    12.5   5005.6201   5005.6201   5005.6001   5005.5801   5005.5400   5005.4902   5005.3999   5005.2900   5005.1201   5004.8799   5004.5400   5004.0601   5003.3999   5002.4199   5001.1001   4999.0898   4996.2998   4992.0898   4985.7402   4976.5098   4961.2100   4938.9399   4901.2998   4843.7598   4757.3901   4657.6802
    13.0   5005.6001   5005.6001   5005.5898   5005.5601   5005.5298   5005.4702   5005.3901   5005.2700   5005.1001   5004.8599   5004.5298   5004.0400   5003.3799   5002.3999   5001.0801   4999.0698   4996.2798   4992.0801   4985.7300   4976.5000   4961.1899   4938.9199   4901.2900   4843.7402   4757.3701   4657.6602
    13.5   5005.5801   5005.5801   5005.5698   5005.5400   5005.5098   5005.4502   5005.3701   5005.2598   5005.0801   5004.8501   5004.5098   5004.0298   5003.3599   5002.3901   5001.0601   4999.0601   4996.2598   4992.0601   4985.7100   4976.4800   4961.1699   4938.8999   4901.2700   4843.7300   4757.3599   4657.6499
    14.0   5005.5601   5005.5601   5005.5498   5005.5298   5005.4902   5005.4302   5005.3501   5005.2402   5005.0698   5004.8301   5004.4902   5004.0098   5003.3501   5002.3701   5001.0498   4999.0400   4996.2500   4992.0400   4985.6899   4976.4600   4961.1602   4938.8901   4901.2598   4843.7100   4757.3398   4657.6299
    14.5   5005.5400   5005.5400   5005.5298   5005.5000   5005.4702   5005.4102   5005.3301   5005.2100   5005.0400   5004.8101   5004.4702   5003.9902   5003.3198   5002.3501   5001.0200   4999.0200   4996.2202   4992.0200   4985.6699   4976.4399   4961.1401   4938.8701   4901.2402   4843.6899   4757.3198   4657.6099
    15.0   5005.5200   5005.5098   5005.5000   5005.4800   5005.4399   5005.3901   5005.2998   5005.1899   5005.0200   5004.7798   5004.4399   5003.9600   5003.2998   5002.3198   5000.9902   4998.9902   4996.2002   4991.9902   4985.6499   4976.4199   4961.1099   4938.8398   4901.2100   4843.6699   4757.2998   4657.5898
    15.5   5005.4902   5005.4800   5005.4702   5005.4502   5005.4102   5005.3599   5005.2700   5005.1602   5004.9902   5004.7500   5004.4102   5003.9302   5003.2700   5002.2900   5000.9702   4998.9702   4996.1699   4991.9702   4985.6201   4976.3901   4961.0898   4938.8198   4901.1899   4843.6401   4757.2700   4657.5601
    16.0   5005.4502   5005.4502   5005.4399   5005.4102   5005.3799   5005.3198   5005.2402   5005.1201   5004.9502   5004.7202   5004.3799   5003.8999   5003.2402   5002.2598   5000.9399   4998.9302   4996.1401   4991.9399   4985.5898   4976.3599   4961.0498   4938.7900   4901.1602   4843.6099   4757.2402   4657.5298
    16.5   5005.4102   5005.4102   5005.3999   5005.3701   5005.3398   5005.2798   5005.2002   5005.0898   5004.9102   5004.6802   5004.3398   5003.8599   5003.2002   5002.2202   5000.8999   4998.8901   4996.1001   4991.8999   4985.5498   4976.3198   4961.0200   4938.7500   4901.1201   4843.5801   4757.2100   4657.5000
    17.0   5005.3701   5005.3599   5005.3501   5005.3301   5005.2900   5005.2402   5005.1602   5005.0400   5004.8701   5004.6401   5004.2998   5003.8198   5003.1602   5002.1802   5000.8599   4998.8501   4996.0601   4991.8599   4985.5098   4976.2798   4960.9800   4938.7100   4901.0801   4843.5400   4757.1699   4657.4600
    17.5   5005.3198   5005.3198   5005.2998   5005.2798   5005.2402   5005.1899   5005.1099   5004.9902   5004.8198   5004.5898   5004.2500   5003.7700   5003.1099   5002.1299   5000.8101   4998.8101   4996.0200   4991.8101   4985.4702   4976.2402   4960.9399   4938.6699   4901.0400   4843.5000   4757.1299   4657.4199
    18.0   5005.2700   5005.2598   5005.2500   5005.2300   5005.1899   5005.1401   5005.0601   5004.9399   5004.7700   5004.5400   5004.2002   5003.7202   5003.0601   5002.0801   5000.7598   4998.7598   4995.9702   4991.7700   4985.4199   4976.1899   4960.8901   4938.6201   4900.9902   4843.4502   4757.0898   4657.3799
    18.5   5005.2100   5005.2100   5005.2002   5005.1802   5005.1401   5005.0898   5005.0000   5004.8901   5004.7202   5004.4800   5004.1499   5003.6699   5003.0098   5002.0298   5000.7100   4998.7100   4995.9199   4991.7202   4985.3701   4976.1401   4960.8398   4938.5698   4900.9502   4843.4102   4757.0400   4657.3301
    19.0   5005.1499   5005.1499   5005.1401   5005.1099   5005.0801   5005.0200   5004.9399   5004.8301   5004.6602   5004.4199   5004.0898   5003.6099   5002.9502   5001.9702   5000.6499   4998.6499   4995.8599   4991.6602   4985.3101   4976.0898   4960.7798   4938.5200   4900.8901   4843.3501   4756.9902   4657.2798
    19.5   5005.0698   5005.0698   5005.0601   5005.0400   5005.0000   5004.9502   5004.8701   5004.7500   5004.5801   5004.3501   5004.0098   5003.5298   5002.8701   5001.8901   5000.5698   4998.5698   4995.7798   4991.5801   4985.2402   4976.0098   4960.7100   4938.4502   4900.8198   4843.2798   4756.9199   4657.2100
    20.0   5004.9800   5004.9800   5004.9600   5004.9399   5004.9102   5004.8501   5004.7700   5004.6602   5004.4902   5004.2500   5003.9199   5003.4399   5002.7798   5001.7998   5000.4800   4998.4800   4995.6899   4991.4902   4985.1499   4975.9199   4960.6201   4938.3599   4900.7402   4843.2002   4756.8398   4657.1299
    20.5   5004.8701   5004.8701   5004.8501   5004.8301   5004.7998   5004.7402   5004.6602   5004.5498   5004.3799   5004.1401   5003.8101   5003.3301   5002.6699   5001.6899   5000.3799   4998.3701   4995.5801   4991.3901   4985.0400   4975.8198   4960.5200   4938.2598   4900.6401   4843.1001   4756.7402   4657.0400
    21.0   5004.7402   5004.7402   5004.7300   5004.7100   5004.6699   5004.6201   5004.5400   5004.4199   5004.2500   5004.0200   5003.6802   5003.2002   5002.5400   5001.5698   5000.2500   4998.2500   4995.4600   4991.2700   4984.9199   4975.7002   4960.3999   4938.1401   4900.5200   4842.9902   4756.6299   4656.9302
    21.5   5004.6001   5004.6001   5004.5801   5004.5601   5004.5298   5004.4702   5004.3901   5004.2798   5004.1099   5003.8799   5003.5400   5003.0601   5002.3999   5001.4302   5000.1099   4998.1099   4995.3301   4991.1299   4984.7900   4975.5698   4960.2700   4938.0098   4900.3901   4842.8599   4756.5000   4656.8101
    22.0   5004.4399   5004.4399   5004.4302   5004.3999   5004.3701   5004.3101   5004.2300   5004.1201   5003.9502   5003.7202   5003.3799   5002.8999   5002.2500   5001.2700   4999.9600   4997.9600   4995.1699   4990.9800   4984.6401   4975.4199   4960.1201   4937.8701   4900.2500   4842.7202   4756.3701   4656.6699
    22.5   5004.2598   5004.2598   5004.2500   5004.2300   5004.1899   5004.1401   5004.0601   5003.9502   5003.7798   5003.5400   5003.2100   5002.7300   5002.0698   5001.1001   4999.7900   4997.7900   4995.0000   4990.8101   4984.4702   4975.2500   4959.9600   4937.7100   4900.0898   4842.5601   4756.2100   4656.5200
    23.0   5004.0801   5004.0801   5004.0698   5004.0400   5004.0098   5003.9600   5003.8799   5003.7700   5003.6001   5003.3599   5003.0298   5002.5498   5001.8999   5000.9199   4999.6099   4997.6099   4994.8301   4990.6401   4984.2998   4975.0801   4959.7900   4937.5400   4899.9302   4842.3999   4756.0498   4656.3599
    23.5   5003.8701   5003.8701   5003.8599   5003.8398   5003.7998   5003.7500   5003.6699   5003.5601   5003.3901   5003.1602   5002.8301   5002.3501   5001.6899   5000.7202   4999.4102   4997.4102   4994.6299   4990.4399   4984.1001   4974.8901   4959.6001   4937.3501   4899.7402   4842.2202   4755.8701   4656.1802
    24.0   5003.6001   5003.6001   5003.5898   5003.5698   5003.5298   5003.4800   5003.3999   5003.2900   5003.1201   5002.8901   5002.5601   5002.0801   5001.4302   5000.4502   4999.1401   4997.1499   4994.3701   4990.1802   4983.8398   4974.6299   4959.3501   4937.1001   4899.4902   4841.9702   4755.6299   4655.9502
    24.5   5003.2700   5003.2700   5003.2598   5003.2300   5003.2002   5003.1499   5003.0698   5002.9600   5002.7900   5002.5601   5002.2300   5001.7500   5001.1001   5000.1299   4998.8101   4996.8198   4994.0400   4989.8501   4983.5200   4974.3101   4959.0298   4936.7900   4899.1899   4841.6699   4755.3301   4655.6602
